,SETTLEMENTDATE,TOTALDEMAND,RRP,Tempreture,log_price
155279,8/8/2022 0:00,1579.44,323.44,9.8,3.366131462
155291,8/8/2022 1:00,1590.33,268.77,9.2,3.355790471
155303,8/8/2022 2:00,1450.43,244.32,9,3.35108478
155315,8/8/2022 3:00,1371.86,232.41,8.8,3.348773959
155327,8/8/2022 4:00,1334.38,179.98,8.5,3.338452509
155339,8/8/2022 5:00,1342.44,260.93,8.3,3.354287116
155351,8/8/2022 6:00,1416.79,395.17,8.2,3.379336343
155363,8/8/2022 7:00,1635.99,516.02,8.3,3.400714089
155375,8/8/2022 8:00,1928.08,489.74,8.7,3.396153997
155387,8/8/2022 9:00,1675.79,418.06,9.3,3.383467073
155399,8/8/2022 10:00,1393.15,181.72,10.2,3.338799013
155411,8/8/2022 11:00,1247.41,149.41,11.1,3.332319265
155423,8/8/2022 12:00,1228.86,159.33,11.9,3.334319019
155435,8/8/2022 13:00,1155.47,165,12.6,3.335457901
155447,8/8/2022 14:00,1077.02,142.95,13,3.331012038
155459,8/8/2022 15:00,1276.51,179.99,13,3.338454501
155471,8/8/2022 16:00,1342.93,184.62,12.8,3.339375905
155483,8/8/2022 17:00,1601.29,380,12.3,3.376576957
155495,8/8/2022 18:00,1958.01,523.5,11.7,3.402003309
155507,8/8/2022 19:00,2142.41,560,11.1,3.408239965
155519,8/8/2022 20:00,2074.34,399.85,10.5,3.380184097
155531,8/8/2022 21:00,1990.12,354.79,10.1,3.371952183
155543,8/8/2022 22:00,1804.34,341.45,9.8,3.369484888
155555,8/8/2022 23:00,1590.22,263,9.6,3.354684554
155567,8/9/2022 0:00,1628.6,311.93,9.4,3.36397468
155579,8/9/2022 1:00,1571.63,318.84,10.4,3.365270783
155591,8/9/2022 2:00,1468.85,279.59,10.2,3.357856743
155603,8/9/2022 3:00,1375.32,319.35,9.9,3.365366291
155615,8/9/2022 4:00,1323.36,319.32,9.6,3.365360673
155627,8/9/2022 5:00,1317.16,304.27,9.3,3.362533366
155639,8/9/2022 6:00,1376.24,313.18,9.2,3.364209429
155651,8/9/2022 7:00,1640.12,380,9.3,3.376576957
155663,8/9/2022 8:00,1928.21,443.55,9.8,3.38802123
155675,8/9/2022 9:00,1691.15,244.21,10.5,3.351063493
155687,8/9/2022 10:00,1310.35,159,11.4,3.334252642
155699,8/9/2022 11:00,952.2,121.55,12.5,3.326653272
155711,8/9/2022 12:00,719.59,59.65,13.4,3.313793426
155723,8/9/2022 13:00,677.88,-35.85,14.2,3.293174651
155735,8/9/2022 14:00,663.75,-46,14.6,3.290924559
155747,8/9/2022 15:00,759.65,125.6,14.6,3.327481541
155759,8/9/2022 16:00,980.11,138.84,14.4,3.330178298
155771,8/9/2022 17:00,1469.1,280.11,13.8,3.357955799
155783,8/9/2022 18:00,1869.62,405.85,13.2,3.381268546
155795,8/9/2022 19:00,2109.69,261.23,12.5,3.354344739
155807,8/9/2022 20:00,2057.71,179.98,11.9,3.338452509
155819,8/9/2022 21:00,1971.06,176,11.4,3.337658891
155831,8/9/2022 22:00,1778.89,126.06,11,3.327575517
155843,8/9/2022 23:00,1595.25,105,10.8,3.3232521
155855,8/10/2022 0:00,1651.32,126.25,10.6,3.327614327
155867,8/10/2022 1:00,1562.98,132.62,11.6,3.328913478
155879,8/10/2022 2:00,1484.96,-42.5,11.4,3.291701771
155891,8/10/2022 3:00,1413.62,111.82,11.1,3.324656899
155903,8/10/2022 4:00,1347.53,135.18,10.7,3.329434493
155915,8/10/2022 5:00,1346.85,129.37,10.4,3.328251131
155927,8/10/2022 6:00,1441.57,194.86,10.3,3.341406824
155939,8/10/2022 7:00,1597.42,52.85,10.5,3.312357217
155951,8/10/2022 8:00,1881.3,130.1,11,3.328399992
155963,8/10/2022 9:00,1992.88,179.98,11.8,3.338452509
155975,8/10/2022 10:00,2004.1,139.91,12.8,3.330395508
155987,8/10/2022 11:00,2017,146.8,14,3.331791587
155999,8/10/2022 12:00,1853.46,274.31,15,3.356849661
156011,8/10/2022 13:00,1818.3,-40.22,15.9,3.292207321
156023,8/10/2022 14:00,1728.94,0,16.3,3.301029996
156035,8/10/2022 15:00,1717.98,18.95,16.4,3.305125564
156047,8/10/2022 16:00,1742.65,136.14,16.1,3.329629712
156059,8/10/2022 17:00,1925.83,139.7,15.5,3.330352887
156071,8/10/2022 18:00,2154.51,288.15,14.8,3.359484491
156083,8/10/2022 19:00,2239.03,165,14,3.335457901
156095,8/10/2022 20:00,2139.14,97.09,13.3,3.321617069
156107,8/10/2022 21:00,2022.35,146.16,12.8,3.331662096
156119,8/10/2022 22:00,1858.5,147.13,12.4,3.33185834
156131,8/10/2022 23:00,1662.25,52.91,12.1,3.31236991
156143,8/11/2022 0:00,1667.49,55.17,11.9,3.312847752
156155,8/11/2022 1:00,1619.07,54.63,10.3,3.312733625
156167,8/11/2022 2:00,1495.28,29.9,10.1,3.307474644
156179,8/11/2022 3:00,1434.5,-19.01,9.8,3.296882283
156191,8/11/2022 4:00,1390.3,46.91,9.5,3.311098748
156203,8/11/2022 5:00,1380.39,58.45,9.3,3.313540322
156215,8/11/2022 6:00,1472.32,-15.49,9.2,3.297653292
156227,8/11/2022 7:00,1713.33,214.94,9.3,3.345361966
156239,8/11/2022 8:00,1986.35,145.05,9.8,3.33143742
156251,8/11/2022 9:00,1728.57,135.53,10.5,3.329505677
156263,8/11/2022 10:00,1369.2,112.19,11.4,3.324732982
156275,8/11/2022 11:00,1141.96,-42.5,12.4,3.291701771
156287,8/11/2022 12:00,963.21,-42.5,13.4,3.291701771
156299,8/11/2022 13:00,1089.84,-149.56,14.1,3.267275008
156311,8/11/2022 14:00,1379.17,100.37,14.5,3.322295807
156323,8/11/2022 15:00,1608,99.84,14.6,3.322186204
156335,8/11/2022 16:00,1676.54,140.45,14.3,3.330505087
156347,8/11/2022 17:00,1862.34,242.53,13.8,3.350738262
156359,8/11/2022 18:00,2156.91,248.08,13.1,3.351811762
156371,8/11/2022 19:00,2300.2,259.27,12.4,3.353968136
156383,8/11/2022 20:00,2212.65,225.48,11.8,3.347423696
156395,8/11/2022 21:00,2057.69,174.1,11.3,3.337279516
156407,8/11/2022 22:00,1810.02,122.68,11,3.326884528
156419,8/11/2022 23:00,1649.22,120.87,10.7,3.326514049
156431,8/12/2022 0:00,1723.14,137.28,10.6,3.329861422
156443,8/12/2022 1:00,1644.77,129.9,11.5,3.328359214
156455,8/12/2022 2:00,1546.29,80.76,11.3,3.318221991
156467,8/12/2022 3:00,1409.94,128.84,10.9,3.328143022
156479,8/12/2022 4:00,1331.52,72.6,10.6,3.316515494
156491,8/12/2022 5:00,1365.69,126.5,10.3,3.327665387
156503,8/12/2022 6:00,1404.13,142.31,10.2,3.330882315
156515,8/12/2022 7:00,1644.58,210.44,10.4,3.344478731
156527,8/12/2022 8:00,1883.79,160.72,10.9,3.334598492
156539,8/12/2022 9:00,1897.67,195.49,11.7,3.341531463
156551,8/12/2022 10:00,1681.27,158.65,12.7,3.334182232
156563,8/12/2022 11:00,1477.93,136.46,13.8,3.329694766
156575,8/12/2022 12:00,1281.98,52.8,14.9,3.312346639
156587,8/12/2022 13:00,1255.86,-39.24,15.7,3.292424439
156599,8/12/2022 14:00,1245.78,127.23,16.1,3.327814449
156611,8/12/2022 15:00,1349.83,111.82,16.2,3.324656899
156623,8/12/2022 16:00,1376.67,210.44,15.9,3.344478731
156635,8/12/2022 17:00,1540.49,229.96,15.3,3.348297073
156647,8/12/2022 18:00,1939.13,237.72,14.6,3.349805743
156659,8/12/2022 19:00,2062.42,249,13.8,3.351989455
156671,8/12/2022 20:00,2034.65,220.72,13.1,3.346493804
156683,8/12/2022 21:00,1943.32,179.05,12.6,3.338267196
156695,8/12/2022 22:00,1818.31,150.75,12.2,3.332589932
156707,8/12/2022 23:00,1663.62,147.77,11.9,3.331987772
156719,8/13/2022 0:00,1664.38,220.62,11.7,3.346474247
156731,8/13/2022 1:00,1586.02,151.2,10.9,3.332680789
156743,8/13/2022 2:00,1474.09,150.6,10.6,3.332559641
156755,8/13/2022 3:00,1388.97,153.08,10.3,3.333060167
156767,8/13/2022 4:00,1285.41,152.34,10,3.332910877
156779,8/13/2022 5:00,1318.07,146.6,9.8,3.331751125
156791,8/13/2022 6:00,1314.58,152.17,9.7,3.332876573
156803,8/13/2022 7:00,1391.86,152.78,9.8,3.33299965
156815,8/13/2022 8:00,1497.89,153.81,10.3,3.333207389
156827,8/13/2022 9:00,1557.27,155.16,11,3.333479518
156839,8/13/2022 10:00,1348.11,132.65,12,3.328919587
156851,8/13/2022 11:00,1287.22,-20.99,13.1,3.296447989
156863,8/13/2022 12:00,1034.28,-47.83,14,3.290517634
156875,8/13/2022 13:00,950,-81,14.8,3.283074975
156887,8/13/2022 14:00,857.63,-55.01,15.2,3.288917373
156899,8/13/2022 15:00,897.25,-55,15.3,3.288919606
156911,8/13/2022 16:00,1066.8,-42.5,15,3.291701771
156923,8/13/2022 17:00,1363.45,128.77,14.5,3.328128741
156935,8/13/2022 18:00,1743.54,148.44,13.8,3.33212323
156947,8/13/2022 19:00,1919.25,146.55,13.1,3.331741009
156959,8/13/2022 20:00,1855.5,148.2,12.4,3.332074712
156971,8/13/2022 21:00,1796.12,139.59,11.9,3.330330559
156983,8/13/2022 22:00,1684.64,142.85,11.5,3.330991771
156995,8/13/2022 23:00,1554.5,148.08,11.3,3.332050452
157007,8/14/2022 0:00,1604.12,152.05,11.1,3.332852357
157019,8/14/2022 1:00,1524.86,165.2,10.3,3.335498018
157031,8/14/2022 2:00,1405.19,148.44,10.1,3.33212323
157043,8/14/2022 3:00,1289.15,138.95,9.8,3.330200633
157055,8/14/2022 4:00,1256.92,141.25,9.5,3.330667376
157067,8/14/2022 5:00,1248.64,106.55,9.2,3.323571772
157079,8/14/2022 6:00,1277.75,110.93,9.2,3.324473832
157091,8/14/2022 7:00,1323.45,119.78,9.3,3.32629079
157103,8/14/2022 8:00,1433.42,8.74,9.8,3.302923728
157115,8/14/2022 9:00,1405.02,10.26,10.5,3.303252231
157127,8/14/2022 10:00,1319.07,0,11.4,3.301029996
157139,8/14/2022 11:00,1174.06,-18.64,12.4,3.296963391
157151,8/14/2022 12:00,983.3,-39.86,13.3,3.292287091
157163,8/14/2022 13:00,902.83,-42.5,14,3.291701771
157175,8/14/2022 14:00,862.17,-43.23,14.4,3.291539781
157187,8/14/2022 15:00,871.02,-36,14.5,3.293141483
157199,8/14/2022 16:00,1073.58,90.68,14.2,3.320287565
157211,8/14/2022 17:00,1463.24,174.94,13.7,3.337447281
157223,8/14/2022 18:00,1834.24,179.98,13,3.338452509
157235,8/14/2022 19:00,1979.74,172.89,12.4,3.337037741
157247,8/14/2022 20:00,1980.55,179.99,11.8,3.338454501
157259,8/14/2022 21:00,1878.45,179.98,11.3,3.338452509
157271,8/14/2022 22:00,1742.55,147.44,10.9,3.331921038
157283,8/14/2022 23:00,1580.85,20.66,10.7,3.305493244
157295,8/15/2022 0:00,1607.1,16.72,10.5,3.304645605
157307,8/15/2022 1:00,1608.14,8.59,11.2,3.302891296
157319,8/15/2022 2:00,1488.96,11.55,11,3.303530832
157331,8/15/2022 3:00,1383.81,-26.92,10.7,3.295144694
157343,8/15/2022 4:00,1341.56,-20.27,10.4,3.296605964
157355,8/15/2022 5:00,1328.56,9.82,10.1,3.303157164
157367,8/15/2022 6:00,1395.69,20.66,10,3.305493244
157379,8/15/2022 7:00,1595.27,153.17,10.2,3.33307832
157391,8/15/2022 8:00,1848.23,158.63,10.7,3.334178208
157403,8/15/2022 9:00,1742.46,139.08,11.4,3.330227027
157415,8/15/2022 10:00,1623.65,40.87,12.4,3.309815342
157427,8/15/2022 11:00,1387.32,130.81,13.5,3.328544726
157439,8/15/2022 12:00,1141.09,-2.92,14.5,3.300395462
157451,8/15/2022 13:00,1173.36,36.28,15.3,3.308837496
157463,8/15/2022 14:00,1195.15,16.48,15.7,3.304593919
157475,8/15/2022 15:00,1130.44,105,15.8,3.3232521
157487,8/15/2022 16:00,1285.96,140.58,15.5,3.330531463
157499,8/15/2022 17:00,1573.81,239.98,14.9,3.350244141
157511,8/15/2022 18:00,2030.99,239.99,14.2,3.35024608
157523,8/15/2022 19:00,2191.51,180.29,13.5,3.338514263
157535,8/15/2022 20:00,2105.23,136.94,12.8,3.329792328
157547,8/15/2022 21:00,1948.28,126.69,12.3,3.327704189
157559,8/15/2022 22:00,1799.28,87.41,11.9,3.31960776
157571,8/15/2022 23:00,1614.04,10.83,11.7,3.303375356
157583,8/16/2022 0:00,1666.45,119.97,11.5,3.326329715
157595,8/16/2022 1:00,1624.38,9.2,10.4,3.303023169
157607,8/16/2022 2:00,1515.38,9.65,10.2,3.303120427
157619,8/16/2022 3:00,1387.11,9.85,9.9,3.303163646
157631,8/16/2022 4:00,1348.9,9.96,9.6,3.303187415
157643,8/16/2022 5:00,1337.56,123.23,9.3,3.326997042
157655,8/16/2022 6:00,1437.99,160.44,9.3,3.33454221
157667,8/16/2022 7:00,1631.72,199.39,9.4,3.342302246
157679,8/16/2022 8:00,1895.52,160.33,9.9,3.334520097
157691,8/16/2022 9:00,1682.61,179.99,10.6,3.338454501
157703,8/16/2022 10:00,1264.38,129.55,11.5,3.328287841
157715,8/16/2022 11:00,1149.31,48.04,12.5,3.311338435
157727,8/16/2022 12:00,953.56,30.36,13.4,3.307573049
157739,8/16/2022 13:00,846.92,-19.79,14.1,3.296711249
157751,8/16/2022 14:00,845.61,55.02,14.5,3.312816053
157763,8/16/2022 15:00,872.21,176.27,14.6,3.337712775
157775,8/16/2022 16:00,1093.49,327.93,14.3,3.366969917
157787,8/16/2022 17:00,1428.49,316.17,13.8,3.364770432
157799,8/16/2022 18:00,1840.5,474.51,13.2,3.393489213
157811,8/16/2022 19:00,2105.46,363.45,12.5,3.373546419
157823,8/16/2022 20:00,2092.54,364.83,11.9,3.373799926
157835,8/16/2022 21:00,1989.93,335.59,11.4,3.368396607
157847,8/16/2022 22:00,1808.81,167.21,11,3.335900996
157859,8/16/2022 23:00,1614.87,247.88,10.8,3.351773123
157871,8/17/2022 0:00,1594.87,179.98,10.6,3.338452509
157883,8/17/2022 1:00,1563.91,224.33,11.9,3.347199219
157895,8/17/2022 2:00,1490.58,218.25,11.6,3.34601049
157907,8/17/2022 3:00,1397.09,133.2,11.3,3.329031575
157919,8/17/2022 4:00,1351.79,128.69,11,3.32811242
157931,8/17/2022 5:00,1353.8,127.08,10.7,3.327783824
